PID,Product Code,Product Name,HSN Code,Part / Group,Barcode,Purchase Price,Retail Price,Discount,CGST,SGST,CESS,Qty. Available,Main Unit,Wholesale Price,MRP,Category,Sub Category / Brand,Last Sold Price,Good Product Qty,Damage Product Qty,Description,Minimum Stock,Sale Tax Type,Purchase Tax Type,Godown,Rack,Batch,Mfg Date,Exp Date,Size,Colour,Def Qty,IMEI-1,IMEI-2,Exact Purchase Price
1886,P-1886,B-52 1600,,,4442,600.00,1000.00,20.00,0.00,0.00,0.00,2.000,NOS,699.00,1800.00,Kids wear(Boys),Winter wear desses,1000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,600.00
1887,P-1887,B-52 1730,,,4445,730.00,1250.00,20.00,0.00,0.00,0.00,10.000,NOS,799.00,2190.00,Kids wear(Boys),Winter wear desses,1250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,730.00
1894,P-1894,B-52 1760,,,4453,760.00,1300.00,20.00,0.00,0.00,0.00,5.000,NOS,799.00,2280.00,Kids wear(Boys),Winter wear desses,1300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,760.00
1893,P-1893,B-52 1860,,,4451,860.00,1475.00,20.00,0.00,0.00,0.00,2.000,NOS,899.00,2580.00,Kids wear(Boys),Winter wear desses,1475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,860.00
3341,P-3341,Baby 1791,,,6020,791.00,1350.00,20.00,0.00,0.00,0.00,3.000,NOS,799.00,2373.00,Kids wear(Boys),H/s jeans set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,791.00
3342,P-3342,Baby 1885,,,6021,885.00,1525.00,20.00,0.00,0.00,0.00,2.000,NOS,999.00,2655.00,Kids wear(Girls),H/s set,1525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,885.00
3101,P-3101,Baby 4 ever 1451,,,5738,451.00,775.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1353.00,Kids wear(Boys),H/s set,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,451.00
1346,P-1346,Baby bed 1509,,,3797,509.00,700.00,0.00,0.00,0.00,0.00,1.000,NOS,599.00,875.00,Infant wear,Baby bed,700.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,509.00
1361,P-1361,Baby bed sheet 1396,,,3812,396.00,550.00,0.00,0.00,0.00,0.00,1.000,NOS,399.00,688.00,Infant wear,Baby bed,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,396.00
3126,P-3126,Baby circles 1125,,,5713,125.00,275.00,20.00,0.00,0.00,0.00,3.000,NOS,159.00,375.00,Kids wear(Girls),Dress,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,125.00
3124,P-3124,Baby circles 1130,,,5715,130.00,250.00,20.00,0.00,0.00,0.00,3.000,NOS,159.00,390.00,Kids wear(Girls),Dress,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,130.00
3125,P-3125,Baby circles 1140,,,5714,140.00,288.00,20.00,0.00,0.00,0.00,3.000,NOS,159.00,420.00,Kids wear(Girls),Dress,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
3127,P-3127,Baby circles 1160,,,5712,160.00,315.00,20.00,0.00,0.00,0.00,2.000,NOS,179.00,480.00,Kids wear(Girls),Dress,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
1351,P-1351,Baby cloth diaper 1097,,,3802,97.00,188.00,20.00,0.00,0.00,0.00,1.000,NOS,99.00,291.00,Infant wear,Diaper,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,97.00
216,P-0216,Baby mosquito net 1120,gbb,,1608,120.00,225.00,0.00,0.00,0.00,0.00,1.000,NOS,100.00,360.00,Kids wear(Boys),mosquite net,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,120.00
1347,P-1347,Baby mosquito net 1235,,,3798,235.00,340.00,0.00,0.00,0.00,0.00,1.000,NOS,269.00,425.00,Infant wear,Baby bed,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,235.00
1348,P-1348,Baby mosquito net 1365,,,3799,365.00,500.00,0.00,0.00,0.00,0.00,1.000,NOS,399.00,625.00,Infant wear,Baby bed,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,365.00
1366,P-1366,Baby Nappy 1018,,,3817,18.00,63.00,20.00,0.00,0.00,0.00,4.000,NOS,39.00,79.00,Infant wear,Towel,63.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,18.00
1350,P-1350,baby pillow 1067,,,3801,67.00,120.00,0.00,0.00,0.00,0.00,1.000,NOS,69.00,150.00,Other,Pillow,120.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,67.00
914,P-0914,Baby Q 1458,,,3363,458.00,775.00,20.00,0.00,0.00,0.00,1.000,NOS,500.00,1374.00,Kids wear(Girls),F/s set,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,458.00
2542,P-2542,Baby Q 1545,,,5129,545.00,950.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1635.00,Kids wear(Girls),H/s set,950.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,545.00
2540,P-2540,Baby Q 1621,,,5127,621.00,1075.00,20.00,0.00,0.00,0.00,1.000,NOS,699.00,1863.00,Kids wear(Girls),H/s set,1075.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,621.00
3573,P-3573,Baby Q 1673,,,6257,673.00,1150.00,20.00,0.00,0.00,0.00,3.000,NOS,699.00,2019.00,Kids wear(Girls),H/s set,1150.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,673.00
1174,P-1174,Baby Q 1684,,,3624,684.00,1175.00,20.00,0.00,0.00,0.00,2.000,NOS,699.00,2052.00,Kids wear(Girls),H/s set,1175.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,684.00
3578,P-3578,Baby Q 1743,,,6262,743.00,1300.00,20.00,0.00,0.00,0.00,4.000,NOS,799.00,2229.00,Kids wear(Girls),H/s set,1300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,743.00
383,P-0383,Baby Q 35772,,,2256,1003.00,1372.00,0.00,0.00,0.00,0.00,1.000,NOS,1009.00,1715.00,Kids wear(Girls),Dress,1139.00,,,,0.000,Exclusive,Exclusive,,,,,,36-40,,1,,,1003.00
382,P-0382,Baby Q 39813,,,2252,625.00,1062.00,20.00,0.00,0.00,0.00,2.000,NOS,699.00,1875.00,Kids wear(Girls),Dress,771.00,,,,0.000,Inclusive,Exclusive,,,,,,24-28,,1,,,625.00
1369,P-1369,Baby Stainless steel bottle 1268,,,3820,268.00,475.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,790.00,Infant wear,Baby bed,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,268.00
663,P-0663,Baby Star,,,2788,205.00,625.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,615.00,Infant wear,Winter wear desses,500.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,205.00
230,P-0230,Baby towel,gbb,,1636,155.00,250.00,20.00,0.00,0.00,0.00,3.000,NOS,169.00,470.00,Kids wear(Boys),Towel,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,155.00
230,P-0230,Baby towel,gbb,,1637,195.00,225.00,20.00,0.00,0.00,0.00,1.000,NOS,169.00,585.00,Kids wear(Boys),Towel,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
230,P-0230,Baby towel,gbb,,1638,70.00,200.00,20.00,0.00,0.00,0.00,1.000,NOS,169.00,210.00,Kids wear(Boys),Towel,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,70.00
2294,P-2294,Balmain 1270,,,4879,270.00,525.00,20.00,0.00,0.00,0.00,6.000,NOS,279.00,810.00,Mens wear,Tshirt,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,270.00
3400,P-3400,Baron boys 1209,,,6081,209.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,627.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,209.00
3398,P-3398,Baron boys 1226,,,6079,226.00,400.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,678.00,Kids wear(Boys),H/s set,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,226.00
3388,P-3388,Baron boys 1275,,,6068,275.00,475.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,825.00,Kids wear(Boys),H/s set,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,275.00
3396,P-3396,Baron Boys 1281,,,6077,281.00,488.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,843.00,Kids wear(Boys),H/s set,488.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,281.00
2129,P-2129,Baron boy's 1426,,,4714,426.00,725.00,20.00,0.00,0.00,0.00,4.000,NOS,499.00,1288.00,Kids wear(Boys),H/s jeans set,725.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,426.00
2254,P-2254,Baron boyz 1226,,,4839,226.00,400.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,678.00,Kids wear(Boys),H/s set,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,226.00
73,P-0073,Batra,,,1192,260.00,500.00,20.00,0.00,0.00,0.00,2.000,NOS,350.00,780.00,Kids wear(Boys),Shirt,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,260.00
2267,P-2267,BC - 19 1210,,,4852,210.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,275.00,630.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,210.00
2412,P-2412,BC - 99 1210,,,4999,210.00,363.00,20.00,0.00,0.00,0.00,6.000,NOS,259.00,630.00,Mens wear,Tshirt,363.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,210.00
2378,P-2378,BC - 99 1220,,,4965,220.00,375.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,660.00,Mens wear,Tshirt,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,220.00
2292,P-2292,BC - 99 1235,,,4877,235.00,400.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,705.00,Kids wear(Boys),H/s set,400.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,235.00
2291,P-2291,BC - 99 1275,,,4876,275.00,475.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,825.00,Kids wear(Boys),H/s set,475.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,275.00
2343,P-2343,BC - 99 1325,,,4930,325.00,575.00,20.00,0.00,0.00,0.00,5.000,NOS,399.00,975.00,Mens wear,cargo,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,325.00
2344,P-2344,BC - 99 1335,,,4931,335.00,575.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1005.00,Mens wear,Tshirt,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,335.00
2346,P-2346,BC - 99 1465,,,4933,465.00,800.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1395.00,Mens wear,Tshirt,800.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,465.00
2345,P-2345,BC - 99 1475,,,4932,475.00,815.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1425.00,Mens wear,Tshirt,815.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,475.00
1493,P-1493,BC - 99 T SHIRT 1140,,,4052,140.00,300.00,20.00,0.00,0.00,0.00,4.000,NOS,150.00,420.00,Mens wear,Tshirt,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
3254,P-3254,BC 99 1167,,,5920,167.00,300.00,20.00,0.00,0.00,0.00,31.000,NOS,179.00,501.00,Kids wear(Boys),Tshirt boys,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,167.00
3255,P-3255,BC 99 1200,,,5921,200.00,350.00,20.00,0.00,0.00,0.00,7.000,NOS,279.00,600.00,Kids wear(Boys),Tshirt boys,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
1149,P-1149,BC-99 1160,,,3599,160.00,288.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,480.00,Mens wear,Tshirt,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
3539,P-3539,BC-99 1200,,,6223,200.00,350.00,20.00,0.00,0.00,0.00,8.000,NOS,259.00,600.00,Mens wear,Neckar,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
1170,P-1170,Be Positive 1209,,,3620,209.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,291.00,627.00,Kids wear(Boys),Tshirt boys,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,209.00
1171,P-1171,Be Positive 1248,,,3621,248.00,425.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,744.00,Kids wear(Boys),Tshirt boys,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,248.00
391,P-0391,Beauty top 15042,,,2452,318.00,430.00,0.00,0.00,0.00,0.00,1.000,NOS,350.00,540.00,Kids wear(Girls),Top,430.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,318.00
396,P-0396,Beauty top 21525,,,2457,331.00,563.00,20.00,0.00,0.00,0.00,1.000,NOS,350.00,993.00,Kids wear(Girls),Top,563.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,331.00
392,P-0392,Beauty top 4528,,,2453,302.00,500.00,20.00,0.00,0.00,0.00,3.000,NOS,350.00,906.00,Kids wear(Girls),Top,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,302.00
395,P-0395,Beauty top 6028,,,2456,300.00,500.00,20.00,0.00,0.00,0.00,2.000,NOS,350.00,900.00,Kids wear(Girls),Top,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
217,P-0217,Bedsheet,gbb,,1609,399.00,688.00,20.00,0.00,0.00,0.00,1.000,NOS,440.00,1200.00,Other,Bedsheet,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,399.00
217,P-0217,Bedsheet,gbb,,1614,252.00,425.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,756.00,Other,Bedsheet,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,252.00
217,P-0217,Bedsheet,gbb,,1616,476.00,860.00,20.00,0.00,0.00,0.00,1.000,NOS,560.00,1438.00,Other,Bedsheet,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,476.00
217,P-0217,Bedsheet,gbb,,1617,625.00,1125.00,20.00,0.00,0.00,0.00,4.000,NOS,700.00,1875.00,Other,Bedsheet,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,625.00
217,P-0217,Bedsheet,gbb,,1615,259.00,400.00,20.00,0.00,0.00,0.00,3.000,NOS,250.00,799.00,Other,Bedsheet,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,259.00
2694,P-2694,Belt 1045,,,5307,45.00,125.20,20.00,0.00,0.00,0.00,6.000,NOS,88.00,135.00,Accessories,Belt,125.20,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,45.00
2695,P-2695,Belt 1050,,,5308,50.00,150.00,20.00,0.00,0.00,0.00,7.000,NOS,88.00,150.00,Accessories,Belt,150.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,50.00
788,P-0788,Belt 1140,,,3227,140.00,325.00,20.00,0.00,0.00,0.00,17.000,NOS,199.00,420.00,Kids wear(Boys),Belt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
788,P-0788,Belt 1140,,,3228,70.00,188.00,20.00,0.00,0.00,0.00,3.000,NOS,79.00,210.00,Kids wear(Boys),Belt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,70.00
788,P-0788,Belt 1140,,,3229,110.00,315.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,330.00,Kids wear(Boys),Belt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,110.00
2697,P-2697,belt 1165,,,5310,65.00,150.00,20.00,0.00,0.00,0.00,2.000,NOS,70.00,195.00,Accessories,Belt,150.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,65.00
344,P-0344,Belt OP,,,2024,30.00,39.00,20.00,0.00,0.00,0.00,12.000,NOS,19.00,90.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1103.00
344,P-0344,Belt OP,,,2029,44.00,75.00,20.00,0.00,0.00,0.00,2.000,NOS,50.00,132.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,44.00
344,P-0344,Belt OP,,,2031,33.00,100.00,20.00,0.00,0.00,0.00,6.000,NOS,49.00,133.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,33.00
344,P-0344,Belt OP,,,2036,195.00,375.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,585.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
344,P-0344,Belt OP,,,2037,200.00,400.00,20.00,0.00,0.00,0.00,1.000,NOS,249.00,600.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
344,P-0344,Belt OP,,,2038,125.00,275.00,20.00,0.00,0.00,0.00,3.000,NOS,149.00,375.00,Kids wear(Boys),Belt,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,125.00
2867,P-2867,Ben Tutor 1178,,,5489,178.00,315.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,534.00,Kids wear(Boys),F/s set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,178.00
2857,P-2857,Ben tutor 1188,,,5479,188.00,325.00,20.00,0.00,0.00,0.00,4.000,NOS,199.00,564.00,Kids wear(Boys),F/s set,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,188.00
1188,P-1188,BE-POSITIVE 1143,,,3638,143.00,275.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,420.00,Kids wear(Boys),Tshirt boys,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,143.00
1182,P-1182,BE-POSITIVE 1176,,,3632,176.00,315.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,528.00,Kids wear(Boys),H/s set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,176.00
1183,P-1183,BE-POSITIVE 1215,,,3633,215.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,269.00,645.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
2573,P-2573,Bhavyaa 11205,,,5156,1205.00,2050.00,20.00,0.00,0.00,0.00,2.000,NOS,1299.00,3615.00,Kids wear(Girls),WESTERN,2050.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,1205.00
1341,P-1341,Bib 1020,,,3792,20.00,63.00,20.00,0.00,0.00,0.00,4.000,NOS,29.00,90.00,Infant wear,Bib,63.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,20.00
1343,P-1343,Bib 1039,,,3794,39.00,88.00,20.00,0.00,0.00,0.00,3.000,NOS,49.00,120.00,Infant wear,Bib,88.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,39.00
2191,P-2191,Bie 1103,,,4776,103.00,188.00,20.00,0.00,0.00,0.00,3.000,NOS,169.00,309.00,Kids wear(Girls),H/s set,188.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,103.00
2190,P-2190,Bie 1124,,,4775,124.00,225.00,20.00,0.00,0.00,0.00,3.000,NOS,179.00,372.00,Kids wear(Girls),H/s set,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,124.00
2189,P-2189,Bie 1127,,,4774,127.00,250.00,20.00,0.00,0.00,0.00,6.000,NOS,179.00,381.00,Kids wear(Girls),H/s set,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,127.00
2188,P-2188,Bie 1131,,,4773,131.00,250.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,393.00,Kids wear(Girls),H/s set,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,131.00
2192,P-2192,Bie 1135,,,4777,135.00,250.00,20.00,0.00,0.00,0.00,3.000,NOS,169.00,405.00,Kids wear(Girls),H/s set,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,135.00
738,P-0738,Blazer foe girls,,,3135,350.00,600.00,20.00,0.00,0.00,0.00,5.000,NOS,399.00,1050.00,Female wear,Blazer,600.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,350.00
2469,P-2469,BM 1475,,,5055,475.00,825.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1425.00,Kids wear(Girls),Tshirt,825.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,475.00
1969,P-1969,BM 1550,,,4535,550.00,950.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1650.00,Kids wear(Boys),Tshirt boys,950.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,550.00
1975,P-1975,BM Garments 1455,,,4541,455.00,775.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1365.00,Kids wear(Boys),Winter wear desses,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,455.00
1382,P-1382,BMW 636,,,3838,599.00,1100.00,20.00,0.00,0.00,0.00,1.000,NOS,699.00,1797.00,Mens wear,Jeans,1100.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,599.00
72,P-0072,Boys  jeans opening stock,,,1180,200.00,350.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,600.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,200.00
72,P-0072,Boys  jeans opening stock,,,1181,225.00,675.00,20.00,0.00,0.00,0.00,3.000,NOS,250.00,1050.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,225.00
72,P-0072,Boys  jeans opening stock,,,1182,240.00,400.00,20.00,0.00,0.00,0.00,4.000,NOS,250.00,720.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,240.00
72,P-0072,Boys  jeans opening stock,,,1183,245.00,425.00,20.00,0.00,0.00,0.00,6.000,NOS,300.00,735.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,245.00
72,P-0072,Boys  jeans opening stock,,,1184,260.00,450.00,20.00,0.00,0.00,0.00,11.000,NOS,300.00,780.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,260.00
72,P-0072,Boys  jeans opening stock,,,1185,285.00,488.00,20.00,0.00,0.00,0.00,5.000,NOS,300.00,855.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,285.00
72,P-0072,Boys  jeans opening stock,,,1186,305.00,500.00,20.00,0.00,0.00,0.00,7.000,NOS,350.00,915.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,305.00
72,P-0072,Boys  jeans opening stock,,,1187,250.00,600.00,20.00,0.00,0.00,0.00,5.000,NOS,300.00,750.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,250.00
72,P-0072,Boys  jeans opening stock,,,1188,365.00,625.00,20.00,0.00,0.00,0.00,1.000,NOS,400.00,1095.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,365.00
72,P-0072,Boys  jeans opening stock,,,1189,430.00,700.00,20.00,0.00,0.00,0.00,3.000,NOS,450.00,1260.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,430.00
72,P-0072,Boys  jeans opening stock,,,1191,660.00,900.00,20.00,0.00,0.00,0.00,5.000,NOS,700.00,1980.00,Kids wear(Boys),Jeans,500.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,660.00
947,P-0947,Boys 1283,,,3397,283.00,500.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,849.00,Kids wear(Boys),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,283.00
2781,P-2781,Boys 1460,,,5401,460.00,788.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1380.00,Kids wear(Girls),Dress,788.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,460.00
2780,P-2780,Boys 1531,,,5400,531.00,925.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1593.00,Kids wear(Girls),Dress,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,531.00
706,P-0706,BOYS DENIM JACKET 1650,,,3012,650.00,1000.00,20.00,0.00,0.00,0.00,2.000,NOS,700.00,1950.00,Mens wear,Jacket,1000.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,650.00
75,P-0075,boys tshirt opening stock1,,,1201,185.00,350.00,20.00,0.00,0.00,0.00,4.000,NOS,250.00,549.00,Kids wear(Boys),Shirt,400.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,185.00
75,P-0075,boys tshirt opening stock1,,,1202,115.00,225.00,20.00,0.00,0.00,0.00,2.000,NOS,150.00,345.00,Kids wear(Boys),Shirt,400.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,115.00
75,P-0075,boys tshirt opening stock1,,,1203,155.00,275.00,20.00,0.00,0.00,0.00,2.000,NOS,188.00,465.00,Kids wear(Boys),Shirt,400.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,155.00
75,P-0075,boys tshirt opening stock1,,,1204,265.00,475.00,20.00,0.00,0.00,0.00,1.000,NOS,300.00,795.00,Kids wear(Boys),Shirt,400.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,265.00
75,P-0075,boys tshirt opening stock1,,,1205,180.00,300.00,20.00,0.00,0.00,0.00,4.000,NOS,200.00,540.00,Kids wear(Boys),Shirt,400.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,180.00
2829,P-2829,Boyz 1507,,,5450,507.00,875.00,20.00,0.00,0.00,0.00,4.000,NOS,599.00,1521.00,Kids wear(Boys),F/s set,875.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,507.00
2826,P-2826,Boyz 1525,,,5447,525.00,900.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1575.00,Kids wear(Boys),F/s set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,525.00
2828,P-2828,Boyz 1531,,,5449,531.00,925.00,20.00,0.00,0.00,0.00,2.000,NOS,599.00,1593.00,Kids wear(Boys),F/s set,925.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,531.00
1935,P-1935,B-Positive 1285,,,4499,285.00,488.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,855.00,Kids wear(Boys),Tshirt boys,488.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,285.00
